Id,SalePrice
1558,90379.64540921914
1559,86460.99561446614
1560,138470.06562578786
1561,129996.52185414109
1562,125148.91889897938
1563,121432.32883295561
1564,151588.360181495
1565,152954.72675555808
1566,213489.34753712514
1567,71527.56844143651
1568,223787.66336396436
1569,132646.59216175738
1570,133325.65099480702
1571,120955.96008215769
1572,145053.01265803387
1573,233485.5294600756
1574,95587.9327550049
1575,209370.08669572172
1576,235627.74377848033
1577,198138.32790187118
1578,148988.14637068653
1579,142048.8164807901
1580,189990.15173776177
1581,148142.2012993965
1582,129798.01750899488
1583,325261.07160658785
1584,231645.77998762397
1585,140207.96991590137
1586,66209.90760996172
1587,100115.05730494346
1588,153414.46019792635
1589,92517.22635830371
1590,137321.9867592734
1591,104331.49072570936
1592,126701.3448934266
1593,124848.95819806753
1594,128929.06657050608
1595,117887.95522445726
1596,239449.61205871345
1597,175287.35176029516
1598,195971.67515511162
1599,169852.81597533327
1600,172712.36177668185
1601,62175.865018220524
1602,104145.3990554688
1603,86715.69487504882
1604,269762.9062512198
1605,242688.2512528409
1606,177120.89253067973
1607,148900.83827302564
1608,213125.19820164418
1609,194589.82221728849
1610,171058.84657808422
1611,144596.2578358869
1612,163720.97457176115
1613,164123.24379420863
1614,120916.9231970312
1615,83981.37251599914
1616,72218.67176286933
1617,87080.87941490623
1618,129879.07458136254
1619,138721.30642593539
1620,152458.21213220517
1621,145353.14276394213
1622,139816.33623898277
1623,285534.9107160057
1624,209460.5410501837
1625,119093.39522115473
1626,166538.66412782582
1627,190183.23811815894
1628,273462.74159664393
1629,178596.9476113816
1630,361519.3957869584
1631,220198.46207599458
1632,242753.45495852604
1633,170376.35351584372
1634,184288.74321288563
1635,183684.2995004868
1636,158473.4085905906
1637,187230.9898993002
1638,195458.8561010905
1639,177359.1949217655
1640,261092.7514864406
1641,174315.5465549493
1642,224038.3293036499
1643,217101.08847857322
1644,231559.86204875525
1645,190091.2756790024
1646,162551.64332404966
1647,150156.44875569013
1648,135006.622888405
1649,143497.85550959082
1650,113102.30592294055
1651,120739.71286411659
1652,93448.96688986348
1653,98242.25291089274
1654,152035.00573492263
1655,150547.22934489162
1656,146815.60791377758
1657,154372.07545503898
1658,145174.3486018958
1659,141074.68446264055
1660,153290.80880317686
1661,469436.36608783994
1662,407013.67990077107
1663,346382.45603539736
1664,468799.5367694207
1665,312887.91135228355
1666,327523.30937520706
1667,383768.36818397004
1668,317791.98073089216
1669,303123.51204394177
1670,334669.96059577237
1671,269407.081446073
1672,496834.49104897206
1673,300067.51839289174
1674,256215.2162901445
1675,187148.51847280504
1676,189792.30023167777
1677,222897.13251120626
1678,469517.5061344792
1679,417074.29167011194
1680,326796.5382838143
1681,252843.84318182687
1682,299039.62298966944
1683,178019.4547271491
1684,166307.82544251336
1685,174232.1278963171
1686,165946.5852676583
1687,167815.91957478604
1688,181853.13491659903
1689,190821.32601761364
1690,186635.73063362844
1691,176338.03661180218
1692,267595.89975553314
1693,170279.57699984638
1694,188257.65580854245
1695,167537.64095452568
1696,271587.087299857
1697,171693.60202721358
1698,367977.517903593
1699,323448.77871530957
1700,250994.92884882403
1701,259491.09717264737
1702,246343.66682290926
1703,250800.33849692612
1704,282980.45111168013
1705,232369.9794196658
1706,449355.29442365485
1707,222188.47049182517
1708,216505.61641312274
1709,277850.33911959693
1710,224787.55165564627
1711,259174.64221728494
1712,248354.6518109637
1713,258500.27536716836
1714,221273.84542075294
1715,210783.144090406
1716,185305.98092926884
1717,172835.57205782348
1718,125097.36289433454
1719,200020.21577754302
1720,255198.19163998408
1721,168723.48674475926
1722,119506.23232802798
1723,159125.20953795715
1724,208880.85883890165
1725,228898.09585088812
1726,190459.04416527227
1727,156913.03515499074
1728,183571.8654516248
1729,168521.75875019198
1730,159005.65538493634
1731,117331.83614067081
1732,132079.44867555704
1733,112963.74130557719
1734,121718.26968844935
1735,136614.50301780977
1736,115505.03028235672
1737,336031.22698582045
1738,215881.45430369108
1739,271865.74004079367
1740,206029.41792837915
1741,186088.24878979806
1742,177474.34683367744
1743,174980.29500304442
1744,299313.738036782
1745,225351.7040304441
1746,198120.9784705055
1747,222333.798234255
1748,218533.90082777705
1749,159919.35250268423
1750,130656.57274818618
1751,236070.646148814
1752,118922.37685620849
1753,140085.6276356186
1754,192426.57441271585
1755,170410.49682757762
1756,126028.37111662564
1757,120136.78182071364
1758,141708.88006880882
1759,170194.67333318797
1760,158487.94527719004
1761,142180.00939319382
1762,175670.13373066945
1763,168570.80046950444
1764,114477.0807432431
1765,155605.9413572374
1766,175865.92255257186
1767,214875.56540051615
1768,142059.7110175286
1769,175949.8881308115
1770,144570.61050172895
1771,127382.65323220553
1772,136678.39742084936
1773,140058.58789269972
1774,121828.50503096537
1775,137471.04933468788
1776,124748.18819530957
1777,124206.93993653703
1778,134918.03996421257
1779,116005.77499893228
1780,180170.49911192094
1781,130526.50318600022
1782,90505.49188098188
1783,139921.61779699844
1784,97919.887910983
1785,115717.28813988282
1786,136675.5343598552
1787,161775.6887139347
1788,49742.189249657255
1789,87214.6504664153
1790,76721.06706882213
1791,169888.68096843857
1792,160901.7566877074
1793,127866.53342032428
1794,146436.23187100078
1795,141454.47878346118
1796,126259.22280598377
1797,115774.69783909142
1798,128624.48911191098
1799,118517.53523093843
1800,132254.67502267874
1801,129124.33287470232
1802,139128.79813043552
1803,142193.18319593975
1804,146254.48308258888
1805,133122.4167292366
1806,113687.05565459849
1807,125491.17126912664
1808,115038.22143594081
1809,122795.00998700148
1810,147567.06082939514
1811,106522.53258630997
1812,98566.16688077101
1813,125316.00816860315
1814,100615.94995377035
1815,48069.94332370161
1816,103427.91372509791
1817,109815.63467306359
1818,137356.05853599997
1819,122703.6816566042
1820,63765.71658327422
1821,114642.1292660163
1822,145187.88308533438
1823,50545.860535242566
1824,143059.16538269198
1825,138038.07711274287
1826,102191.45554124974
1827,101872.19539489457
1828,138680.12550663593
1829,106039.6198294498
1830,144186.85272416568
1831,154091.50717221323
1832,91636.41619605024
1833,123842.10340195577
1834,125597.13897662409
1835,135771.81287179305
1836,126525.60373413023
1837,88550.0761415516
1838,123995.32190669692
1839,78908.95943626737
1840,176778.63924529607
1841,142496.54420276667
1842,82197.1893874918
1843,130302.244661143
1844,136821.87898980224
1845,137026.1019659483
1846,156988.845266379
1847,150838.64149886105
1848,53190.26438136885
1849,112490.28794767847
1850,118237.13925204228
1851,149335.9472095389
1852,123717.11970703909
1853,130129.65213651462
1854,173182.16592030908
1855,143135.53854711328
1856,221428.9229895985
1857,160308.15246119618
1858,142555.01151971982
1859,119027.92590906023
1860,154587.80923808613
1861,118589.55995428341
1862,300772.2657106997
1863,291903.58614767774
1864,292006.62443485967
1865,331954.42468870594
1866,340545.06858756783
1867,238465.52844128624
1868,293405.05880586314
1869,209223.96989250864
1870,237843.53914193134
1871,248993.870736001
1872,165804.5333244186
1873,233517.247849009
1874,138171.21999838442
1875,196351.201878327
1876,193953.87710473148
1877,205522.34374745045
1878,204920.48223620962
1879,131547.49261622143
1880,138365.89735354198
1881,236553.78787904352
1882,248590.68989599642
1883,198505.68675008084
1884,213886.23380094772
1885,253108.28935900258
1886,299956.2827313532
1887,203594.18112134037
1888,276629.7533964659
1889,153746.39421619533
1890,135193.08047156822
1891,142568.57158613252
1892,105355.71784071084
1893,129128.98589544519
1894,118007.8461074394
1895,135601.11105427064
1896,128187.46948906168
1897,114199.65288106541
1898,100581.2576222641
1899,150693.23039096186
1900,149587.31698389133
1901,174085.51559359027
1902,129346.77190352087
1903,213052.44818508282
1904,140438.36420243376
1905,189960.69023854152
1906,167948.19938796057
1907,193058.5348612424
1908,113503.46878424531
1909,136490.6859456987
1910,121763.36874411252
1911,200783.4012493831
1912,282497.1627284599
1913,134862.45776833367
1914,57127.749688029755
1915,329104.76142485737
1916,65984.32321407588
1917,259797.75290956255
1918,143285.25785136834
1919,170244.86574934976
1920,146448.94497879953
1921,434125.4056964555
1922,316004.39735868835
1923,208748.06836404384
1924,221034.97092737857
1925,203365.15556759766
1926,379538.6017642734
1927,137990.45926546742
1928,159548.5679708646
1929,126647.20360879021
1930,132719.596017837
1931,148369.21748598263
1932,143705.93405838445
1933,174917.58085028507
1934,177537.9961596491
1935,178225.87095479394
1936,186658.1068124451
1937,186307.46146871295
1938,171983.41235718783
1939,241592.43830989097
1940,190113.7483328401
1941,173500.5602606153
1942,192085.01574105181
1943,196323.38118363233
1944,345526.69190581486
1945,399429.94341248716
1946,151264.0578263456
1947,325830.08606719994
1948,165914.36632413126
1949,242323.7789301467
1950,177042.4389112831
1951,255139.01415455434
1952,209931.03952572434
1953,171663.98328519193
1954,187744.4876900508
1955,135840.95333466638
1956,293327.1236389427
1957,156079.21656931457
1958,315638.78007963585
1959,138785.067976816
1960,114268.475126643
1961,120546.61520345163
1962,95450.11048110033
1963,103022.47524096178
1964,114579.33425871411
1965,148917.47586195375
1966,149684.77272534368
1967,298379.43182133546
1968,451503.43086706544
1969,405615.1255462101
1970,488153.6905116066
1971,436264.22873551445
1972,369684.00144378067
1973,255681.28191964712
1974,323743.26302816474
1975,502865.31798593316
1976,277553.52364022925
1977,346367.73610953195
1978,394472.1092928859
1979,308880.9824695296
1980,199175.11974137143
1981,338504.70868129045
1982,236927.75324596633
1983,207730.6227705599
1984,164498.5247625823
1985,216388.4448670312
1986,201060.9222166778
1987,182110.9866978201
1988,177403.37399579282
1989,189318.79078812644
1990,217869.0219763263
1991,248499.0468862351
1992,220812.07600680942
1993,166805.06607323815
1994,227994.65623827046
1995,179607.58646825494
1996,245206.52137626312
1997,322332.90150257986
1998,317226.6491468933
1999,260200.71191232413
2000,305318.9981737075
2001,261192.08000236913
2002,244322.71871204814
2003,244582.64238995133
2004,262673.8681570443
2005,217534.15583865804
2006,236415.1993747256
2007,239066.87668495334
2008,211133.35200406343
2009,197800.74796716537
2010,187875.4292120806
2011,136696.54023423552
2012,177353.19213502074
2013,185681.77120920492
2014,183518.99786756394
2015,194835.06339856086
2016,197963.00097002968
2017,202338.77411674362
2018,121662.11173140458
2019,128925.11309823688
2020,116142.20065488474
2021,109936.46284501883
2022,179674.7916723115
2023,151679.01332974486
2024,231644.58975761733
2025,363041.6167865433
2026,174275.09023573285
2027,160313.77737283433
2028,148050.56655320516
2029,181192.4304956402
2030,273837.62201960204
2031,241775.86642331272
2032,264666.91491115314
2033,253919.68377426383
2034,159004.14470613695
2035,212991.12608400488
2036,178840.62499076725
2037,185598.04338046524
2038,297827.53535452206
2039,210260.16739063925
2040,351449.5346774349
2041,275666.4627435675
2042,204153.1155273724
2043,172329.30105596548
2044,164175.72866651826
2045,223434.4937119558
2046,134150.34905951883
2047,146119.2571240244
2048,136224.9379845539
2049,132785.60757372872
2050,173055.65165020037
2051,105838.5675312746
2052,128771.27062261014
2053,148684.87798805116
2054,82259.67281899316
2055,154097.59061031177
2056,139960.87573787576
2057,119068.22666388129
2058,236925.68652857328
2059,125005.68472989032
2060,163966.30329194426
2061,177291.28679080255
2062,134887.4195461811
2063,114728.31452759396
2064,144559.255852769
2065,125548.7750337692
2066,166704.03873681772
2067,111550.66574001114
2068,125132.46639863975
2069,87920.3153883486
2070,113006.02796086253
2071,87856.43694962864
2072,133763.36694288364
2073,137644.7398851606
2074,182014.3093631352
2075,143733.24506652827
2076,120573.61015262111
2077,159355.6328119114
2078,131092.12360635275
2079,129208.63646956191
2080,117921.61147468499
2081,117642.42216938757
2082,132538.72842198977
2083,144075.44849448302
2084,112353.63687566863
2085,125054.85805405154
2086,116308.1441947761
2087,116335.36356503659
2088,97116.371476928
2089,83923.8185161732
2090,131258.836653253
2091,122459.06715589765
2092,121420.07368546222
2093,111704.1012218828
2094,119535.16759620619
2095,149057.50790677272
2096,78580.50597136497
2097,91574.01180643891
2098,149416.13045237435
2099,56624.7999289345
2100,87469.6147087246
2101,118086.23200349318
2102,131223.81121164426
2103,106401.76192489755
2104,123224.7302476356
2105,124318.29690809197
2106,67551.8584002094
2107,217201.7488945844
2108,113059.78517926861
2109,116880.21882836524
2110,131702.13674917928
2111,144935.60336282768
2112,138225.16634816694
2113,121255.70373115147
2114,105581.84568892993
2115,154749.36058654854
2116,113372.9999690794
2117,156614.24095366622
2118,121728.18260165789
2119,104490.26885854031
2120,117394.21029032957
2121,111604.9679697114
2122,104772.28092056667
2123,87713.37451131747
2124,166281.31240782706
2125,125574.08027204656
2126,151809.42955400585
2127,147310.60724681016
2128,125776.30814435196
2129,98612.22798096859
2130,143074.97014736105
2131,142648.0152347156
2132,111436.22460588533
2133,117115.80952676584
2134,118274.7299248074
2135,94383.44648771062
2136,72243.17003608795
2137,111006.851336289
2138,133767.47628643078
2139,162438.07088635105
2140,138051.14746372617
2141,144430.7027603208
2142,134703.79033176423
2143,146044.16979922846
2144,112207.83302820279
2145,134850.10097482172
2146,159657.22508658265
2147,141124.20843079756
2148,126370.26426444118
2149,146917.96241409663
2150,245306.86811218562
2151,124585.68238751165
2152,173664.8278131274
2153,157970.5635687508
2154,113787.73891746481
2155,142658.77954469674
2156,246342.35339455493
2157,225389.64283097762
2158,231978.13373524995
2159,196475.71839062258
2160,160904.1241429894
2161,239659.5037458825
2162,425682.8628083295
2163,347925.5494933042
2164,253169.00460119057
2165,198588.52537780564
2166,147886.00935560037
2167,214446.53186647658
2168,205822.09962322676
2169,196860.1908787886
2170,220957.93180640685
2171,144151.08506279672
2172,134217.3805746541
2173,156445.09536911073
2174,226323.39335531206
2175,313960.174906829
2176,346457.0402229845
2177,245795.01318447012
2178,209773.15548722487
2179,145502.51217279898
2180,197249.53419688137
2181,184917.4699355333
2182,224364.53606846833
2183,196071.332550483
2184,133104.51675024547
2185,123155.15057229224
2186,145919.44993231003
2187,153343.00736000852
2188,153969.84717776446
2189,188659.9934739633
2190,81036.5887130596
2191,83874.05649822939
2192,96247.36262059868
2193,98047.25601988393
2194,107277.49279190187
2195,106821.56033452053
2196,106063.64229464968
2197,115531.62053906976
2198,165226.87329589407
2199,171912.79797147057
2200,136243.1980224192
2201,138146.71434809687
2202,204082.97991105268
2203,162053.4449008142
2204,186545.2658305144
2205,111315.71297437376
2206,137229.0926828347
2207,210684.61238794762
2208,240547.51985076643
2209,213763.3195027095
2210,123175.44967647296
2211,110912.500695341
2212,112361.91529276402
2213,105179.41404557315
2214,130882.36975749538
2215,101459.04972575544
2216,136793.5722272526
2217,60926.910758210375
2218,80199.15958568116
2219,62551.15164072676
2220,69670.27299158141
2221,330447.8572578933
2222,257087.63356017
2223,287716.3168466658
2224,224566.65203599219
2225,130697.75415336099
2226,177473.61106394528
2227,197456.50496861988
2228,279009.6395209577
2229,233831.10589333696
2230,170250.15044839043
2231,219551.7007453845
2232,184910.35270811632
2233,165595.66533825197
2234,248792.69376339775
2235,207670.4549297159
2236,261045.0000044713
2237,338848.102642949
2238,205518.95676106116
2239,101251.65627286865
2240,159349.57764306478
2241,153058.7784354753
2242,130137.43690771019
2243,122961.9361326163
2244,97014.05459491591
2245,92101.84214485149
2246,147250.5960914311
2247,103745.2967951776
2248,129036.7580418321
2249,126997.27748089834
2250,134968.97847201116
2251,107383.76935750621
2252,177427.18197122
2253,155764.2640267281
2254,177231.0072411981
2255,193053.96127188025
2256,186063.6715277743
2257,201912.03474684796
2258,168353.81220098297
2259,178636.29289228446
2260,146536.3070431212
2261,185900.6880811854
2262,202407.09933329094
2263,356446.8467855811
2264,411552.20291921194
2265,160434.01994888607
2266,308713.7258085435
2267,336376.3570785698
2268,392432.99084147264
2269,149406.71938910778
2270,180685.24136995472
2271,228717.3155614597
2272,191653.55929397198
2273,168044.2493922789
2274,183403.25021348582
2275,159895.50498881965
2276,181629.86988178853
2277,182964.47027511508
2278,148655.70833879587
2279,124580.98550180427
2280,118767.36868057729
2281,174422.84387915
2282,183329.20141544208
2283,98088.14068160743
2284,109696.23568310746
2285,146660.48745371948
2286,126071.8833323422
2287,349102.34827874124
2288,270898.18984704453
2289,398653.32404837385
2290,464169.0325350878
2291,320521.7164355882
2292,439940.79928779823
2293,476832.4886699037
2294,477640.511896319
2295,441819.0265472937
2296,258357.02063548847
2297,314889.1644582277
2298,318259.5349454361
2299,396545.14568398125
2300,332844.83991506614
2301,276197.8385348683
2302,238605.77387118974
2303,244070.5461649568
2304,228530.06917812588
2305,180432.93557673926
2306,178400.94815635667
2307,189651.39078797214
2308,212373.41378950342
2309,284942.7429245928
2310,211415.28004105395
2311,182955.20402095938
2312,175085.34018150152
2313,175775.35934758035
2314,163283.03679399082
2315,176211.7634660232
2316,189855.87101755472
2317,183299.48819306627
2318,182550.4822874947
2319,178736.93895831052
2320,186468.87001778244
2321,243961.97105343666
2322,164696.64312285214
2323,183897.04080310062
2324,158794.57409380047
2325,211535.01779875578
2326,166731.69407275802
2327,215621.6204049272
2328,233771.2367938285
2329,186925.0479074379
2330,176835.82386787975
2331,363520.0149108462
2332,426800.52558695176
2333,313153.7773690977
2334,254934.55527336558
2335,268574.2470747086
2336,318030.1087804631
2337,213981.91983812634
2338,276300.5262167066
2339,227846.05730961342
2340,403314.1154164723
2341,217094.1934294416
2342,235571.20819265186
2343,225118.77748496947
2344,241602.78070431566
2345,227564.96086136642
2346,216948.10954112458
2347,206377.52525011142
2348,240467.24032136737
2349,174121.6167485743
2350,280099.95790789014
2351,264727.84503183025
2352,235369.30237115256
2353,229131.14237458666
2354,125832.4245244498
2355,147285.4112553743
2356,153438.09550006554
2357,200391.20593870844
2358,197109.90245709292
2359,125602.95906405087
2360,118577.73116275374
2361,137906.31144703995
2362,272927.4620972388
2363,142767.95841955036
2364,154109.43203550752
2365,226067.38510340158
2366,181609.51000069798
2367,217048.88554757473
2368,209414.50647063472
2369,211584.6618581232
2370,174464.96091831394
2371,176295.91411191592
2372,182183.58439596
2373,284253.557227049
2374,294638.5664872116
2375,255701.3487239552
2376,260798.54805598425
2377,371145.2445516259
2378,141409.96923017368
2379,189443.3322979142
2380,143977.1775886243
2381,158226.87866605085
2382,198661.4641002423
2383,211227.32792579877
2384,253294.09170127905
2385,161711.0199099006
2386,136472.35880963455
2387,139859.09700309043
2388,95902.783270635
2389,124706.48583335582
2390,147225.18788491536
2391,135812.87466400216
2392,116385.56230564727
2393,162307.64027553826
2394,148763.002123241
2395,205375.31634663077
2396,146890.7418932112
2397,213855.01332982007
2398,122056.9330653127
2399,49846.800777363664
2400,52222.71381510607
2401,117666.8070225284
2402,139104.90170215722
2403,129746.30474096362
2404,148832.87643928948
2405,171101.7229570316
2406,143809.67992130213
2407,128797.26938372623
2408,142632.7288713887
2409,128863.7140177919
2410,163937.8348740084
2411,118538.86042074315
2412,157169.0668021238
2413,131033.54452679287
2414,139969.94499439484
2415,121310.99807325001
2416,123497.29590593892
2417,129998.51938723444
2418,128667.44967637616
2419,129564.38243214719
2420,124591.54811504766
2421,137444.99410753115
2422,118874.62659149515
2423,118077.59532488264
2424,153489.59291450906
2425,183270.0454247136
2426,119656.09819817927
2427,149458.11763353404
2428,168693.8432584557
2429,115329.55693263545
2430,130393.06657700693
2431,104358.42925537382
2432,140626.7282639146
2433,151147.7052320477
2434,140135.4120901425
2435,151538.34272075322
2436,110254.3299312155
2437,108901.1392365048
2438,124009.2746685055
2439,106896.1497860172
2440,119701.29771143687
2441,92989.35350596032
2442,94988.78943702474
2443,116112.2148468695
2444,127521.96241778028
2445,83150.16948892796
2446,126912.86889504669
2447,176406.20843499986
2448,131605.0843331626
2449,112249.96147772192
2450,145278.54057731724
2451,127994.84767120668
2452,204795.85272973438
2453,96388.43531763263
2454,128743.3559983127
2455,110588.75327728855
2456,134095.76938525727
2457,124770.46917458565
2458,113143.21123614098
2459,111116.05795346385
2460,135122.20571765254
2461,122737.51049352596
2462,140293.7393384535
2463,120179.82317758267
2464,160396.0111560147
2465,133361.19487355725
2466,112349.7687993336
2467,147770.1199929224
2468,81287.30760462071
2469,78729.96492831502
2470,170837.8804707768
2471,193787.91626642353
2472,155974.2518970393
2473,116753.53962917931
2474,82806.2743823005
2475,220284.45890740227
2476,120340.80026648508
2477,129415.46996826696
2478,156289.27286125382
2479,99454.81694648103
2480,144926.827125798
2481,115288.9792751164
2482,133117.8982529058
2483,113277.45408632603
2484,121199.47983956287
2485,129758.95690416786
2486,154037.7592268996
2487,170767.65339153394
2488,162645.15630641495
2489,145691.65885015047
2490,152834.44662026555
2491,87493.29248018474
2492,175186.93946606663
2493,145641.87038589924
2494,153858.36266503436
2495,89717.00951406884
2496,247187.21010892646
2497,145381.0826444094
2498,108795.83216825323
2499,90382.30583518252
2500,128383.84283979768
2501,134439.108984811
2502,148101.01031189342
2503,93995.88208292377
2504,186764.43025101858
2505,219590.1713147314
2506,260058.3758691193
2507,288835.17040716414
2508,256825.3787366212
2509,217742.26186811033
2510,220035.3015456136
2511,180109.73388501833
2512,219388.26193717544
2513,220122.08166756103
2514,253270.36228410987
2515,154551.04026248836
2516,170242.2530456843
2517,138772.4358549299
2518,147323.5234943562
2519,227355.88655601128
2520,209488.65018049156
2521,186523.5113236378
2522,227404.27042346814
2523,121654.1788937039
2524,138826.2516309945
2525,150307.25036861195
2526,138925.85152245997
2527,105244.35466725187
2528,126948.36989556113
2529,131905.14979042346
2530,119195.78579357226
2531,244905.79978073714
2532,225429.07928491654
2533,200835.84959651757
2534,238538.7848001399
2535,305044.1715431493
2536,235163.5417522455
2537,224263.10387650324
2538,181900.18929662084
2539,185217.82372222625
2540,178861.19756347028
2541,180238.60733011246
2542,167326.2853390954
2543,124310.92506316086
2544,125825.75374275478
2545,128534.10487218674
2546,129987.75057687715
2547,135964.0592080291
2548,159851.84280345106
2549,164207.5979555758
2550,238022.21127146005
2551,142832.10943749518
2552,125261.83550897111
2553,80821.67729593387
2554,109046.1073850967
2555,120019.97136110696
2556,98072.06921355081
2557,111894.64033977262
2558,156394.2104885759
2559,131528.05536276178
2560,137383.22923974151
2561,142815.02962686308
2562,136393.74482638118
2563,154412.39179460146
2564,189635.06962545557
2565,142062.9152384916
2566,154767.5470090424
2567,131468.09975138007
2568,192067.02149089618
2569,212482.81625310914
2570,122169.54741823839
2571,174125.14307074653
2572,157732.50860857748
2573,225745.88832135103
2574,265804.17593862937
2575,127753.32750174231
2576,128908.9170696502
2577,155783.8617222635
2578,87712.16279447201
2579,74020.56572678513
2580,131920.4221709827
2581,111706.39734465737
2582,111577.1408262057
2583,278301.51229879964
2584,165219.00106383848
2585,182457.8556331115
2586,203112.46955992855
2587,195948.21073810474
2588,156390.1276238389
2589,148548.1409883928
2590,214601.65421171763
2591,210524.14348192717
2592,213881.66954782364
2593,260579.0164655462
2594,176168.4091860925
2595,200054.64608499204
2596,314682.8374989039
2597,177691.60403946356
2598,281148.4403510762
2599,300082.55689776974
2600,127278.72156206053
2601,134639.17167859338
2602,80666.16868315941
2603,90699.85379465504
2604,82388.99712136213
2605,74196.30108063671
2606,148996.16505880526
2607,186265.8879833271
2608,205093.14719847246
2609,169343.17063673167
2610,116460.56253879896
2611,128901.93141556936
2612,152667.70140595877
2613,130234.91182050575
2614,130346.60467547821
2615,149190.96460187229
2616,144846.24493520835
2617,165627.31053533906
2618,175861.48610238178
2619,196948.47365509445
2620,188168.05730331247
2621,176177.54242356197
2622,183370.56408666554
2623,244213.0713564717
2624,291658.64977102
2625,292550.09941551485
2626,173827.85581144603
2627,173293.55622821918
2628,477831.56825656415
2629,534612.3532739647
2630,378103.8032448293
2631,473990.2774353788
2632,456543.93904656346
2633,325924.11612176785
2634,406009.7629942384
2635,159133.22860124204
2636,182520.5623636408
2637,171225.68221834698
2638,241927.12912082078
2639,192533.83746957761
2640,157309.9606986029
2641,103164.98690828816
2642,189542.19470012133
2643,101120.75988997857
2644,128032.83362521042
2645,99616.76780239129
2646,92837.13729012669
2647,99878.49118534717
2648,139963.28478461673
2649,141111.78715697958
2650,147546.98973566535
2651,144635.19803817302
2652,435838.2277936089
2653,235845.02629631764
2654,255991.44211675745
2655,382969.07394069823
2656,328896.5219809548
2657,327464.8170041348
2658,283243.47567772114
2659,331296.0373188912
2660,349949.40067920694
2661,317508.564805374
2662,359476.7699872487
2663,279233.03083845036
2664,283574.0398098065
2665,314771.2197194644
2666,276311.4138976787
2667,162638.4298337214
2668,176275.35469442245
2669,174578.0443158028
2670,276522.12769119407
2671,182183.09118060005
2672,190927.97885911155
2673,206960.25393665547
2674,201852.66932298173
2675,167952.7543522598
2676,184551.09838936338
2677,189997.8983387195
2678,258441.99135915536
2679,276966.4022408172
2680,288769.43423671636
2681,432982.1538518185
2682,341790.5568573129
2683,521522.62183830637
2684,312815.2334455289
2685,360355.7196998621
2686,252988.54218878868
2687,325933.5366082138
2688,214536.60803071543
2689,207933.26305709514
2690,460956.04018925014
2691,193307.33859650977
2692,122402.67369165484
2693,187691.05208945432
2694,121774.28364653183
2695,188315.19301191095
2696,181810.45783012928
2697,190797.52522370036
2698,197876.42174241613
2699,170144.8603372709
2700,158502.28784264927
2701,150031.1137352956
2702,110599.87808381228
2703,123088.04280471808
2704,143061.98118690954
2705,122455.05443028244
2706,120151.03050474802
2707,127532.57165923051
2708,135351.70233210205
2709,117183.93051711062
2710,124642.85031202374
2711,270820.1282237086
2712,405012.1001954641
2713,171587.235727352
2714,148463.06760117676
2715,171157.77921854449
2716,156475.94593205486
2717,181703.22676883865
2718,226351.15884093
2719,161410.93382860464
2720,170486.65681250655
2721,144516.6322348282
2722,160805.68698903508
2723,144676.20033071612
2724,132138.40944278718
2725,138011.18244940124
2726,148030.86187376798
2727,171874.43818567868
2728,170955.64143215786
2729,149903.04322839552
2730,145232.8384383957
2731,126262.75065320963
2732,126161.51209512178
2733,161292.4745872108
2734,136891.85810702638
2735,138987.34773281225
